"ID","ceu","chb","yri","na"
"15056",15056,0,0,1,0
"15057",15057,0,0,1,0
"15058",15058,0,0,1,0
"15059",15059,0,0,1,0
"15060",15060,0.876332599646048,0,0.123667400353952,0
"15061",15061,0,1,0,0
"15062",15062,0,0,0,1
"15063",15063,0,1,0,0
"15064",15064,0,0,1,0
"15065",15065,0,0,0,1
"15066",15066,0,0,1,0
"15067",15067,0,0,1,0
"15068",15068,0,0,1,0
"15069",15069,0.633841200120514,0,0.366158799879486,0
"15070",15070,0,0,1,0
"15071",15071,0,0,0,1
"15072",15072,0,0,1,0
"15073",15073,0,0,1,0
"15074",15074,0,0,1,0
"15075",15075,0,0,1,0
"15076",15076,0,0,1,0
"15077",15077,0.772195044417458,0,0.227804955582542,0
"15078",15078,0,1,0,0
"15079",15079,0,0,1,0
"15080",15080,0,0,1,0
"15081",15081,0,0,0,1
"15082",15082,0,0,1,0
"15083",15083,0.618867996383415,0,0.381132003616585,0
"15084",15084,0,0,0.655739354908292,0.344260645091708
"15085",15085,0,0,0,1
"15086",15086,0,0,0,1
"15087",15087,0,0,1,0
"15088",15088,0,0,0,1
"15089",15089,0,0,1,0
"15090",15090,0,0,0,1
"15091",15091,0,0,0,1
"15092",15092,0,0,1,0
"15093",15093,0,0,0.724442469869246,0.275557530130754
"15094",15094,0,1,0,0
"15095",15095,0,0,1,0
"15096",15096,0,0,1,0
"15097",15097,0,0,1,0
"15098",15098,0,0,1,0
"15099",15099,0,0,1,0
"15100",15100,0,0,1,0
"15101",15101,0,0,0,1
"15102",15102,0.48224877598841,0,0.51775122401159,0
"15103",15103,0,0,1,0
"15104",15104,0,0,0,1
"15105",15105,0,0,1,0
"15106",15106,0,0,0,1
"15107",15107,0,0,1,0
"15108",15108,0,1,0,0
"15109",15109,0,0,0,1
"15110",15110,0,0,1,0
"15111",15111,0,0,1,0
"15112",15112,0,0,0,1
"15113",15113,0,0,1,0
"15114",15114,0,0,1,0
"15115",15115,1,0,0,0
"15116",15116,0,1,0,0
"15117",15117,0,0,1,0
"15118",15118,0,0,1,0
"15119",15119,0,0,1,0
"15120",15120,0,0,1,0
"15121",15121,0,0,0,1
"15122",15122,0,0,1,0
"15123",15123,0,0,0,1
"15124",15124,0,0,1,0
"15125",15125,0,0,1,0
"15126",15126,0,0,0,1
"15127",15127,1,0,0,0
"15128",15128,0,0,0,1
"15129",15129,0,1,0,0
"15130",15130,0,0,0,1
"15131",15131,0,0,0,1
"15132",15132,0,0,1,0
"15133",15133,0,0,0,1
"15134",15134,0,0,0,1
"15135",15135,0,0.185670708386169,0,0.814329291613831
"15136",15136,1,0,0,0
"15137",15137,0,0,1,0
"15138",15138,0,0,1,0
"15139",15139,0,0,1,0
"15140",15140,0,0,0,1
"15141",15141,0,0,1,0
"15142",15142,1,0,0,0
"15143",15143,0,0,1,0
"15144",15144,0,0.194264669467884,0,0.805735330532116
"15145",15145,0,0,0,1
"15146",15146,0,1,0,0
"15147",15147,0,0,1,0
"15148",15148,0,0,0,1
"15149",15149,0,0,1,0
"15150",15150,0,0,0,1
"15151",15151,0,0,0,1
"15152",15152,1,0,0,0
"15153",15153,1,0,0,0
"15154",15154,0,0,1,0
"15155",15155,0,0,1,0
"15156",15156,0,0,1,0
"15157",15157,0,0,0,1
"15158",15158,0,0,1,0
"15159",15159,0,0,0,1
"15160",15160,0.403891425326947,0,0.596108574673053,0
"15161",15161,0,0,0,1
"15162",15162,0,0,1,0
"15163",15163,0,0,1,0
"15164",15164,0,0,1,0
"15165",15165,0,0,1,0
"15166",15166,0,0,0,1
"15167",15167,0,0,1,0
"15168",15168,0,0,1,0
"15169",15169,0,1,0,0
"15170",15170,0,0,1,0
"15171",15171,1,0,0,0
"15172",15172,0,0,1,0
"15173",15173,0,0,0,1
"15174",15174,0,0,0.824777930118216,0.175222069881784
"15175",15175,0,0,1,0
"15176",15176,1,0,0,0
"15177",15177,0,0,1,0
"15178",15178,0,0,0,1
"15179",15179,0,0,0,1
"15180",15180,0,0,0,1
"15181",15181,0,0,1,0
"15182",15182,0,0,1,0
"15183",15183,0,0,1,0
"15184",15184,0,0,1,0
"15185",15185,0,0,0,1
"15186",15186,0,0,1,0
"15187",15187,0,0,0,1
"15188",15188,0,0,1,0
"15189",15189,0,0,0,1
"15190",15190,0,0,0,1
"15191",15191,1,0,0,0
"15192",15192,0,0,1,0
"15193",15193,0,0,0,1
"15194",15194,0,0,0.223250967725107,0.776749032274893
"15195",15195,0,0,0,1
"15196",15196,0,0,0,1
"15197",15197,0,0,1,0
"15198",15198,0,0,1,0
"15199",15199,0,0,1,0
"15200",15200,0,0,1,0
"15201",15201,0,0,0,1
"15202",15202,0,0,1,0
"15203",15203,0,0,1,0
"15204",15204,0,0,1,0
"15205",15205,0,0.559108245613971,0,0.440891754386029
"15206",15206,0,0,0,1
"15207",15207,0,1,0,0
"15208",15208,0,0,0,1
"15209",15209,0,0,0,1
"15210",15210,0,1,0,0
"15211",15211,0,0,1,0
"15212",15212,0,0,0,1
"15213",15213,0,0,0,1
"15214",15214,0,0,0,1
"15215",15215,0,0,1,0
"15216",15216,0,0,1,0
"15217",15217,0,0,0,1
"15218",15218,0,0,0,1
"15219",15219,0,0,0,1
"15220",15220,0,0,1,0
"15221",15221,0,1,0,0
"15222",15222,1,0,0,0
"15223",15223,0,0,1,0
"15224",15224,0,0,1,0
"15225",15225,0,0,1,0
"15226",15226,0,0,0,1
"15227",15227,1,0,0,0
"15228",15228,1,0,0,0
"15229",15229,0,0,1,0
"15230",15230,0.567846289795852,0,0.432153710204148,0
"15231",15231,0,0,1,0
"15232",15232,0,0,1,0
"15233",15233,0,0,1,0
"15234",15234,1,0,0,0
"15235",15235,0,0,1,0
"15236",15236,0,0,0,1
"15237",15237,0,0.251786576956875,0,0.748213423043125
"15238",15238,0,0,1,0
"15239",15239,0,0,0,1
"15240",15240,0,0,0,1
"15241",15241,1,0,0,0
"15242",15242,0,1,0,0
"15243",15243,0,0,1,0
"15244",15244,0,0,1,0
"15245",15245,1,0,0,0
"15246",15246,0,0,1,0
"15247",15247,0,0,1,0
"15248",15248,1,0,0,0
"15249",15249,1,0,0,0
"15250",15250,0,0,0,1
"15251",15251,0,0,1,0
"15252",15252,0,0,0,1
"15253",15253,0,0,1,0
"15254",15254,0,0,1,0
"15255",15255,0,0,0,1
"15256",15256,1,0,0,0
"15257",15257,0,0,1,0
"15258",15258,0,0,1,0
"15259",15259,0.228312137111061,0,0,0.771687862888939
"15260",15260,0,0,0,1
"15261",15261,0,0,0,1
"15262",15262,0,0,0,1
"15263",15263,0,0,1,0
"15264",15264,0,0,0,1
"15265",15265,0,0,1,0
"15266",15266,0,0,0,1
"15267",15267,0,0,0,1
"15268",15268,1,0,0,0
"15269",15269,1,0,0,0
"15270",15270,0,0,1,0
"15271",15271,0,0,0,1
"15272",15272,0,0,1,0
"15273",15273,0,0,1,0
"15274",15274,0,0,1,0
"15275",15275,0,0,0,1
"15276",15276,0,0,1,0
"15277",15277,0,0,0,1
"15278",15278,0,0,0,1
"15279",15279,0,0,1,0
"15280",15280,0,0,1,0
"15281",15281,0,0,1,0
"15282",15282,0,0,0,1
"15283",15283,0,0,1,0
"15284",15284,0,0,0,1
"15285",15285,0,0,0,1
"15286",15286,0,0,1,0
"15287",15287,0,0,0,1
"15288",15288,0,1,0,0
"15289",15289,0,1,0,0
"15290",15290,1,0,0,0
"15291",15291,0,0,0,1
"15292",15292,0,0,0,1
"15293",15293,0,0,1,0
"15294",15294,0,0,0,1
"15295",15295,0,0,0,1
"15296",15296,0,0,0,1
"15297",15297,0,0,1,0
"15298",15298,1,0,0,0
"15299",15299,0,0,1,0
"15300",15300,0,0,1,0
"15301",15301,0,0,0,1
"15302",15302,0,0,1,0
"15303",15303,0,0,0,1
"15304",15304,0,0,1,0
"15305",15305,0,0,1,0
"15306",15306,0,0,0,1
"15307",15307,1,0,0,0
"15308",15308,0,0,0,1
"15309",15309,0,1,0,0
"15310",15310,1,0,0,0
"15311",15311,0,0,1,0
"15312",15312,0,0,1,0
"15313",15313,1,0,0,0
"15314",15314,0,0,1,0
"15315",15315,0,1,0,0
"15316",15316,0,1,0,0
"15317",15317,0,0,1,0
"15318",15318,0,0,1,0
"15319",15319,0,0,0,1
"15320",15320,0,0,0,1
"15321",15321,0,0,0.468092198696468,0.531907801303532
"15322",15322,0,0,1,0
"15323",15323,0,0,1,0
"15324",15324,0,0,0,1
"15325",15325,0,0,0,1
"15326",15326,0,0,0,1
"15327",15327,0,0,0,1
"15328",15328,0,0,1,0
"15329",15329,0,0,1,0
"15330",15330,0,0,0,1
"15331",15331,0,0,0,1
"15332",15332,0,0,1,0
"15333",15333,0,0,1,0
"15334",15334,0,0,1,0
"15335",15335,0,0,1,0
"15336",15336,0,0,1,0
"15337",15337,0,0,0,1
"15338",15338,0,0,1,0
"15339",15339,0,0,1,0
"15340",15340,0,0.340897242374922,0.659102757625078,0
"15341",15341,0.912444972731464,0,0.0875550272685359,0
"15342",15342,0,0,1,0
"15343",15343,1,0,0,0
"15344",15344,0,0,1,0
"15345",15345,0,1,0,0
"15346",15346,0,0,1,0
"15347",15347,1,0,0,0
"15348",15348,0.733591857726424,0,0.266408142273576,0
"15349",15349,0.882481249338525,0,0.117518750661475,0
"15350",15350,0,0.484359880067131,0,0.515640119932869
"15351",15351,1,0,0,0
"15352",15352,0,0,1,0
"15353",15353,0,0,1,0
"15354",15354,0,0,0,1
"15355",15355,0,0,0,1
"15356",15356,0,0,1,0
"15357",15357,0.530498215066473,0,0.469501784933527,0
"15358",15358,0,0,1,0
"15359",15359,1,0,0,0
"15360",15360,0,0,1,0
"15361",15361,0,0,0,1
"15362",15362,0,0,1,0
"15363",15363,0,0,1,0
"15364",15364,0,0,0,1
"15365",15365,0,0,0,1
"15366",15366,1,0,0,0
"15367",15367,0,0,1,0
"15368",15368,1,0,0,0
"15369",15369,0,0,1,0
"15370",15370,0,0,0,1
"15371",15371,1,0,0,0
"15372",15372,0,0,1,0
"15373",15373,0,0,0,1
"15374",15374,0,0,1,0
"15375",15375,0,0,1,0
"15376",15376,1,0,0,0
"15377",15377,0,0,1,0
"15378",15378,0,0.582522056956805,0,0.417477943043195
"15379",15379,0,0,1,0
"15380",15380,0,0,0.0874919405596301,0.91250805944037
"15381",15381,0,0,1,0
"15382",15382,0,0,0,1
"15383",15383,0,1,0,0
"15384",15384,0,0,0.873346231815958,0.126653768184042
"15385",15385,0,0,0,1
"15386",15386,0,0,0,1
"15387",15387,0,0,0,1
"15388",15388,1,0,0,0
"15389",15389,0.982973008429326,0,0.017026991570674,0
"15390",15390,0,0,1,0
"15391",15391,1,0,0,0
"15392",15392,0,0,0,1
"15393",15393,0,0,1,0
"15394",15394,0,0,0,1
"15395",15395,0,0,1,0
"15396",15396,0,0,1,0
"15397",15397,0,0,1,0
"15398",15398,0,0,0,1
"15399",15399,0,0,1,0
"15400",15400,0,0,1,0
"15401",15401,0,0.629324805013311,0,0.370675194986689
"15402",15402,0,0,1,0
"15403",15403,0,0,0,1
"15404",15404,0,0,1,0
"15405",15405,0,0,1,0
"15406",15406,0,0,0,1
"15407",15407,0,0,1,0
"15408",15408,0,0,0,1
"15409",15409,0,0,1,0
"15410",15410,0,0,1,0
"15411",15411,0,0,1,0
"15412",15412,0,0,1,0
"15413",15413,0,0.630384546204369,0,0.369615453795631
"15414",15414,0,0,1,0
"15415",15415,0,0,1,0
"15416",15416,1,0,0,0
"15417",15417,0,0,0,1
"15418",15418,1,0,0,0
"15419",15419,0,0,1,0
"15420",15420,0,0,0,1
"15421",15421,0,0,1,0
"15422",15422,0,0,1,0
"15423",15423,0,0,1,0
"15424",15424,1,0,0,0
"15425",15425,0,0,1,0
"15426",15426,0,0,1,0
"15427",15427,1,0,0,0
"15428",15428,0.806842837333534,0,0.193157162666466,0
"15429",15429,0,0,1,0
"15430",15430,0,0,1,0
"15431",15431,0,0,0,1
"15432",15432,0,1,0,0
"15433",15433,0,0,1,0
"15434",15434,0,1,0,0
"15435",15435,0,0,1,0
"15436",15436,0,0,1,0
"15437",15437,0,1,0,0
"15438",15438,0,0,1,0
"15439",15439,1,0,0,0
"15440",15440,0,0,1,0
"15441",15441,0,0,0,1
"15442",15442,0.857370888608784,0.142629111391216,0,0
"15443",15443,0,0,1,0
"15444",15444,1,0,0,0
"15445",15445,0,0,0,1
"15446",15446,0,0,0.747260048565294,0.252739951434705
"15447",15447,1,0,0,0
"15448",15448,1,0,0,0
"15449",15449,0,0,0,1
"15450",15450,0,0,1,0
"15451",15451,0,0,1,0
"15452",15452,0,0,1,0
"15453",15453,0,0,1,0
"15454",15454,0,0,0,1
"15455",15455,0,0,1,0
"15456",15456,0,0,0,1
"15457",15457,0,0,0,1
"15458",15458,0,0,0,1
"15459",15459,0,0,1,0
"15460",15460,0,0,0.468196423646077,0.531803576353923
"15461",15461,0,0,0,1
"15462",15462,0,0,0,1
"15463",15463,0,0,1,0
"15464",15464,0,0.112770309789993,0.887229690210007,0
"15465",15465,0,0,0,1
"15466",15466,0,0,1,0
"15467",15467,0,1,0,0
"15468",15468,0,0,1,0
"15469",15469,0,0,1,0
"15470",15470,0,0,1,0
"15471",15471,0,0,1,0
"15472",15472,0,0,1,0
"15473",15473,0,0,1,0
"15474",15474,0,0,0,1
"15475",15475,1,0,0,0
"15476",15476,0,0,1,0
"15477",15477,0,0,1,0
"15478",15478,0.483231959362456,0,0.516768040637544,0
"15479",15479,0,0,1,0
"15480",15480,0,0,1,0
"15481",15481,0,0,0,1
"15482",15482,0,0,1,0
"15483",15483,0,0,1,0
"15484",15484,0,0,1,0
"15485",15485,0,0.390779280669448,0,0.609220719330552
"15486",15486,0,1,0,0
"15487",15487,0,0,0,1
"15488",15488,0,0,1,0
"15489",15489,0,0,0,1
"15490",15490,0,0,1,0
"15491",15491,0,0,0.182089970134257,0.817910029865743
"15492",15492,0,0,0,1
"15493",15493,0,0,0,1
"15494",15494,1,0,0,0
"15495",15495,0,0,1,0
"15496",15496,0,0,0,1
"15497",15497,0,0,1,0
"15498",15498,0,0,1,0
"15499",15499,0,0,1,0
"15500",15500,0,0,0,1
"15501",15501,0,0,1,0
"15502",15502,0,0,0,1
"15503",15503,0,0,0,1
"15504",15504,0,0,0,1
"15505",15505,0,1,0,0
"15506",15506,0,0,1,0
"15507",15507,0,0,0,1
"15508",15508,0,0.96481582053093,0.03518417946907,0
"15509",15509,0,1,0,0
"15510",15510,0,0,0,1
"15511",15511,1,0,0,0
"15512",15512,0,0,1,0
"15513",15513,0,0,0,1
"15514",15514,0,0,1,0
"15515",15515,0.460288664140535,0,0.539711335859465,0
"15516",15516,0,0,0,1
"15517",15517,1,0,0,0
"15518",15518,0,0,1,0
"15519",15519,0,0,0,1
"15520",15520,0,0,0,1
"15521",15521,0,0,1,0
"15522",15522,0,0,0.3768244154071,0.6231755845929
"15523",15523,0,0,1,0
"15524",15524,0,0,0,1
"15525",15525,0,0,1,0
"15526",15526,0,0.879832443884879,0.120167556115121,0
"15527",15527,0,0,1,0
"15528",15528,0,1,0,0
"15529",15529,0,0,0,1
"15530",15530,1,0,0,0
"15531",15531,0,0,1,0
"15532",15532,0,0,1,0
"15533",15533,0,0,0,1
"15534",15534,1,0,0,0
"15535",15535,0,1,0,0
"15536",15536,0.750544044100025,0,0,0.249455955899975
"15537",15537,0,0,0,1
"15538",15538,0,0,0.630604809270153,0.369395190729847
"15539",15539,0.43521651721494,0,0.56478348278506,0
"15540",15540,0,0,1,0
"15541",15541,0,0,0,1
"15542",15542,0,0,1,0
"15543",15543,0,0,1,0
"15544",15544,1,0,0,0
"15545",15545,0,0,1,0
"15546",15546,0,0,0,1
"15547",15547,0,1,0,0
"15548",15548,0,0,1,0
"15549",15549,0,0,1,0
"15550",15550,0.909923579354654,0,0.090076420645346,0
"15551",15551,0,0,0,1
"15552",15552,0,0,1,0
"15553",15553,0,0,0,1
"15554",15554,0,1,0,0
"15555",15555,0,1,0,0
"15556",15556,0,0,1,0
"15557",15557,0,0,1,0
"15558",15558,0,0,0,1
"15559",15559,0,0,1,0
"15560",15560,0,0,1,0
"15561",15561,0,0,1,0
"15562",15562,0,0,0,1
"15563",15563,0,0,0,1
"15564",15564,0,0,1,0
"15565",15565,0,0,0,1
"15566",15566,0,0,1,0
"15567",15567,0,0,0,1
"15568",15568,0,0,1,0
"15569",15569,0,0,1,0
"15570",15570,1,0,0,0
"15571",15571,0,0,0,1
"15572",15572,0,0,1,0
"15573",15573,0,0,1,0
"15574",15574,0.791863723796268,0,0.208136276203732,0
"15575",15575,0,0,1,0
"15576",15576,0,0,0,1
"15577",15577,0,0,1,0
"15578",15578,0,0,1,0
"15579",15579,0,0,1,0
"15580",15580,0,0,1,0
"15581",15581,0.915669029314813,0,0.0843309706851868,0
"15582",15582,0,0,0.41243657178893,0.58756342821107
"15583",15583,0,0,1,0
"15584",15584,0,0,1,0
"15585",15585,0,0,1,0
"15586",15586,0.0833573521176732,0,0.916642647882327,0
"15587",15587,0,0,1,0
"15588",15588,0,0,1,0
"15589",15589,0,0.830294063654947,0.169705936345053,0
"15590",15590,0,1,0,0
"15591",15591,0,0,1,0
"15592",15592,0,0,1,0
"15593",15593,0,0,0,1
"15594",15594,0,0,1,0
"15595",15595,0,0,0,1
"15596",15596,0,0,1,0
"15597",15597,0,0,1,0
"15598",15598,0,0,1,0
"15599",15599,0,0,1,0
"15600",15600,0,0,0,1
"15601",15601,0,0,1,0
"15602",15602,0,0,1,0
"15603",15603,0,0,0,1
"15604",15604,0,0,0,1
"15605",15605,0,0,0,1
"15606",15606,0,0,1,0
"15607",15607,0,0,1,0
"15608",15608,0,1,0,0
"15609",15609,0,0,0,1
"15610",15610,0,0,1,0
"15611",15611,0,0.794376359703165,0,0.205623640296835
"15612",15612,0,0,1,0
"15613",15613,0,0,1,0
"15614",15614,0,0,0,1
"15615",15615,0,1,0,0
"15616",15616,0,0,1,0
"15617",15617,0,0,0,1
"15618",15618,0,0,1,0
"15619",15619,0,0,0,1
"15620",15620,0,1,0,0
"15621",15621,0,0,1,0
"15622",15622,0,0,0,1
"15623",15623,0.444927498483594,0,0,0.555072501516406
"15624",15624,0,0,1,0
"15625",15625,0,0,0,1
"15626",15626,0,0.630992434913423,0,0.369007565086577
"15627",15627,1,0,0,0
"15628",15628,0,0,1,0
"15629",15629,0,0,1,0
"15630",15630,0,0,1,0
"15631",15631,1,0,0,0
"15632",15632,1,0,0,0
"15633",15633,0,1,0,0
"15634",15634,0,0,1,0
"15635",15635,0.642527817770315,0,0.357472182229685,0
"15636",15636,0,0,1,0
"15637",15637,0,0,0,1
"15638",15638,0,0,0,1
"15639",15639,0,0,1,0
"15640",15640,1,0,0,0
"15641",15641,0,0,1,0
"15642",15642,0,0,0,1
"15643",15643,0,0,1,0
"15644",15644,0,0,1,0
"15645",15645,0,0,1,0
"15646",15646,0,1,0,0
"15647",15647,0,0,1,0
"15648",15648,0,0,1,0
"15649",15649,0,0,0,1
"15650",15650,0,0,1,0
"15651",15651,0,0,1,0
"15652",15652,0,0,1,0
"15653",15653,0,0,0.146644788515914,0.853355211484086
"15654",15654,0,0,1,0
"15655",15655,0,0,0,1
"15656",15656,0,0,0,1
"15657",15657,0,0,1,0
"15658",15658,0,0,1,0
"15659",15659,0,0,0,1
"15660",15660,0,0,1,0
"15661",15661,0,1,0,0
"15662",15662,0,0,1,0
"15663",15663,0,0,1,0
"15664",15664,0,0,1,0
"15665",15665,0,0,0,1
"15666",15666,0,0,0,1
"15667",15667,0,0,1,0
"15668",15668,0,0,1,0
"15669",15669,0,0,1,0
"15670",15670,0,0,1,0
"15671",15671,0,0,0,1
"15672",15672,0,0,1,0
"15673",15673,0,0,0,1
"15674",15674,0,0,1,0
"15675",15675,0,0,1,0
"15676",15676,0,0,1,0
"15677",15677,0,0.0348675571876807,0,0.965132442812319
"15678",15678,0,0,0,1
"15679",15679,0,0,0,1
"15680",15680,0,1,0,0
"15681",15681,0,0,1,0
"15682",15682,1,0,0,0
"15683",15683,0,0,1,0
"15684",15684,0,0,0,1
"15685",15685,0,0,0,1
"15686",15686,0,0,0,1
"15687",15687,0,0,1,0
"15688",15688,0,1,0,0
"15689",15689,0,0,1,0
"15690",15690,0,1,0,0
"15691",15691,0,0,1,0
"15692",15692,0,0,1,0
"15693",15693,0.523603404202731,0.476396595797269,0,0
"15694",15694,1,0,0,0
"15695",15695,0,0,1,0
"15696",15696,0,0,0,1
"15697",15697,0,0,0,1
"15698",15698,0,0,1,0
"15699",15699,1,0,0,0
"15700",15700,0,0,1,0
"15701",15701,0,0,1,0
"15702",15702,0,0,1,0
"15703",15703,0,0,0,1
"15704",15704,0,0,1,0
"15705",15705,0,0,0,1
"15706",15706,0,0,1,0
"15707",15707,0,0,1,0
"15708",15708,1,0,0,0
"15709",15709,0,0,1,0
"15710",15710,0,0,0,1
"15711",15711,0,0,1,0
"15712",15712,0,0,1,0
"15713",15713,0,0,1,0
"15714",15714,0,0,0,1
"15715",15715,0,0,1,0
"15716",15716,0,0,1,0
"15717",15717,0,0,1,0
"15718",15718,0.487553970873705,0.512446029126295,0,0
"15719",15719,0,0,0,1
"15720",15720,0,0,0,1
"15721",15721,0,0.859527578099005,0,0.140472421900995
"15722",15722,0,0,0,1
"15723",15723,0,0,0,1
"15724",15724,0,0,0,1
"15725",15725,0,0,1,0
"15726",15726,0,0,0,1
"15727",15727,0,0,1,0
"15728",15728,0,0,0,1
"15729",15729,0,0,1,0
"15730",15730,0,0,0,1
"15731",15731,0,0,1,0
"15732",15732,0,0,1,0
"15733",15733,0,0,0,1
"15734",15734,0,0,1,0
"15735",15735,0,0,1,0
"15736",15736,1,0,0,0
"15737",15737,1,0,0,0
"15738",15738,0,0,1,0
"15739",15739,0,0,1,0
"15740",15740,0,0,1,0
"15741",15741,0,0,0,1
"15742",15742,0,0,1,0
"15743",15743,0,0,1,0
"15744",15744,0,0,1,0
"15745",15745,0,0,1,0
"15746",15746,0,0,0.554840768474605,0.445159231525395
"15747",15747,0,0,1,0
"15748",15748,0,0,1,0
"15749",15749,0,0,1,0
"15750",15750,0,0,1,0
"15751",15751,0,0,0,1
"15752",15752,0,0,1,0
"15753",15753,0,0,1,0
"15754",15754,0,0,1,0
"15755",15755,0,0,1,0
"15756",15756,0,0,0,1
"15757",15757,0.516397494040575,0,0.483602505959425,0
"15758",15758,0,1,0,0
"15759",15759,0,0,1,0
"15760",15760,0,0,0,1
"15761",15761,1,0,0,0
"15762",15762,1,0,0,0
"15763",15763,0,0,1,0
"15764",15764,0,0,0,1
"15765",15765,0,0,1,0
"15766",15766,0,0,0,1
"15767",15767,0,0,0,1
"15768",15768,0,0,0,1
"15769",15769,0,0,0,1
"15770",15770,1,0,0,0
"15771",15771,0,0,0,1
"15772",15772,0,0,0,1
"15773",15773,0,0,0,1
"15774",15774,0,0,1,0
"15775",15775,0,0,1,0
"15776",15776,0,0,1,0
"15777",15777,0,0,1,0
"15778",15778,0,0,1,0
"15779",15779,0,1,0,0
"15780",15780,0,0,1,0
"15781",15781,0,0,1,0
"15782",15782,0,0,0,1
"15783",15783,0,0,1,0
"15784",15784,1,0,0,0
"15785",15785,0,0,1,0
"15786",15786,0,0,1,0
"15787",15787,0,0,1,0
"15788",15788,0,0,1,0
"15789",15789,0,0,1,0
"15790",15790,0,1,0,0
"15791",15791,0,0,1,0
"15792",15792,0,0,0.536675787972854,0.463324212027146
"15793",15793,0,0,0.139737975569005,0.860262024430995
"15794",15794,0,0,1,0
"15795",15795,0,0,0,1
"15796",15796,0,0,1,0
"15797",15797,0,0,1,0
"15798",15798,0,0,1,0
"15799",15799,1,0,0,0
"15800",15800,0,0,1,0
"15801",15801,0,0,1,0
"15802",15802,1,0,0,0
"15803",15803,0,0,1,0
"15804",15804,0,0,1,0
"15805",15805,0,0,1,0
"15806",15806,0,0,1,0
"15807",15807,0,0,0,1
"15808",15808,0,0,0,1
"15809",15809,0,0,1,0
"15810",15810,0,0,1,0
"15811",15811,0,0,0,1
"15812",15812,0,0,1,0
"15813",15813,0,0,0,1
"15814",15814,0,0,0,1
"15815",15815,0,0,1,0
"15816",15816,0,1,0,0
"15817",15817,0,0,1,0
"15818",15818,0,0,1,0
"15819",15819,0,0,0,1
"15820",15820,0.909736931707812,0.0902630682921882,0,0
"15821",15821,0,0,1,0
"15822",15822,0,0,1,0
"15823",15823,0,0,1,0
"15824",15824,0,0,1,0
"15825",15825,0,0,1,0
"15826",15826,0.828774797922961,0,0.171225202077039,0
"15827",15827,0,0,0,1
"15828",15828,0,0,0,1
"15829",15829,0,0,1,0
"15830",15830,0,0,0.607237386107954,0.392762613892046
"15831",15831,0,0,0,1
"15832",15832,0,0,1,0
"15833",15833,0,0,0,1
"15834",15834,0,1,0,0
"15835",15835,0,0,1,0
"15836",15836,0,0,0,1
"15837",15837,0,0,1,0
"15838",15838,0,0,1,0
"15839",15839,0,0,0,1
"15840",15840,0,0,0,1
"15841",15841,0,0,0.398523470172222,0.601476529827778
"15842",15842,0,0,1,0
"15843",15843,0,1,0,0
"15844",15844,1,0,0,0
"15845",15845,0,0.640361364445197,0,0.359638635554803
"15846",15846,0,0.46525236396701,0.53474763603299,0
"15847",15847,1,0,0,0
"15848",15848,0,0,1,0
"15849",15849,0,0,1,0
"15850",15850,0,0,0,1
"15851",15851,0,0,0,1
"15852",15852,0,0,1,0
"15853",15853,0,0,1,0
"15854",15854,0,0,0,1
"15855",15855,0,0,0,1
"15856",15856,0,0,1,0
"15857",15857,1,0,0,0
"15858",15858,0,0,1,0
"15859",15859,0,0,0,1
"15860",15860,1,0,0,0
"15861",15861,0,0,1,0
"15862",15862,0,0,1,0
"15863",15863,0,0,1,0
"15864",15864,0,0,1,0
"15865",15865,0,0,0,1
"15866",15866,0,0,1,0
"15867",15867,0,0,1,0
"15868",15868,0,0,0,1
"15869",15869,1,0,0,0
"15870",15870,0,0,1,0
"15871",15871,0.335214454191373,0.664785545808627,0,0
"15872",15872,0,0,1,0
"15873",15873,0,0,0,1
"15874",15874,0,0,0,1
"15875",15875,0,0,1,0
"15876",15876,0,0,0,1
"15877",15877,0.837485682046463,0,0.162514317953537,0
"15878",15878,0,0,1,0
"15879",15879,0,0,1,0
"15880",15880,0,0.751156286360128,0.248843713639872,0
"15881",15881,0,0,0,1
"15882",15882,0,0,1,0
"15883",15883,0,0,1,0
"15884",15884,0,0,1,0
"15885",15885,0,0,1,0
"15886",15886,0,0,0,1
"15887",15887,0,0,1,0
"15888",15888,1,0,0,0
"15889",15889,0,0,1,0
"15890",15890,0,0,1,0
"15891",15891,0,1,0,0
"15892",15892,0,0,1,0
"15893",15893,0.680491716606411,0,0.319508283393589,0
"15894",15894,0,0,1,0
"15895",15895,0,0,0,1
"15896",15896,0,0,0,1
"15897",15897,0,0,0,1
"15898",15898,0,0,0,1
"15899",15899,1,0,0,0
"15900",15900,0,0,1,0
"15901",15901,0,0.172471972569837,0,0.827528027430163
"15902",15902,0,0,0,1
"15903",15903,0,0,1,0
"15904",15904,0,0,1,0
"15905",15905,0.179977063568003,0,0,0.820022936431997
"15906",15906,0,0,1,0
"15907",15907,0,0.278949064817425,0,0.721050935182575
"15908",15908,0,0,1,0
"15909",15909,0,0,1,0
"15910",15910,0,0,1,0
"15911",15911,0,0,1,0
"15912",15912,0,1,0,0
"15913",15913,1,0,0,0
"15914",15914,0,0.289388796376442,0,0.710611203623558
"15915",15915,0,0,1,0
"15916",15916,0,0,0,1
"15917",15917,0,0,0,1
"15918",15918,0,0,1,0
"15919",15919,0,0,1,0
"15920",15920,0,0,0,1
"15921",15921,0,0,1,0
"15922",15922,0,0,1,0
"15923",15923,0,0,1,0
"15924",15924,0.636774519891333,0.363225480108667,0,0
